7	13382
7	2329
7	2324
7	2325
7	2329
7	23508
7	2565
7	2560
7	2559
7	2563
7	14622
7	2788
7	2790
7	2794
7	2789
7	17131
7	3017
7	3068
7	3022
7	3028
7	23929
7	3261
7	3255
7	3254
7	3264
7	22503
7	3521
7	3537
7	3486
7	3474
7	30821
7	3778
7	3717
7	3720
7	3717
8	1201
8	213
8	210
8	219
8	205
8	2225
8	419
8	476
8	416
8	486
8	3786
8	637
8	701
8	751
8	689
8	6330
8	977
8	970
8	883
8	940
8	8565
8	1086
8	1090
8	1159
8	1134
8	9741
8	1398
8	1287
8	1288
8	1393
8	11006
8	1543
8	1672
8	1642
8	1600
8	13155
8	1754
8	1755
8	1784
8	1838
8	14889
8	1951
8	2123
8	2106
8	2011
8	15520
8	2208
8	2219
8	2215
8	2208
8	11355
8	2368
8	2458
8	2410
8	2439
8	17329
8	2662
8	2632
8	2623
8	2649
8	19418
8	2905
8	2894
8	3010
8	2982
8	16858
8	3158
8	3051
8	3076
8	3087
8	24973
8	3286
8	3318
8	3244
8	3369
8	20209
8	3551
8	3567
8	3577
8	3618
9	898
9	281
9	272
9	277
9	261
9	2386
9	536
9	519
9	582
9	533
9	3830
9	910
9	767
9	858
9	814
9	4349
9	1095
9	1034
9	1125
9	1136
9	6430
9	1291
9	1261
9	1402
9	1196
9	9738
9	1545
9	1490
9	1678
9	1473
9	9550
9	1624
9	1790
9	1907
9	1944
9	8649
9	2088
9	1939
9	1838
9	2000
9	12311
9	2314
9	2315
9	2437
9	2172
9	12245
9	2703
9	2577
9	2568
9	2676
9	14819
9	2660
9	2718
9	2824
9	2880
9	16801
9	2868
9	2863
9	2988
9	2954
9	11848
9	3326
9	3333
9	3285
9	3475
9	20393
9	3837
9	3793
9	3346
9	3515
9	17949
9	3617
9	3593
9	3613
9	3883
9	23673
9	3779
9	3984
9	3740
9	4328
10	1062
10	272
10	256
10	269
10	258
10	504
10	544
10	491
10	514
10	886
10	3082
10	739
10	738
10	749
10	754
10	5352
10	1047
10	1121
10	964
10	979
10	1348
10	1231
10	1265
10	1193
10	2063
10	1548
10	1415
10	1460
10	1460
10	2415
10	7633
10	1667
10	1689
10	1684
10	1780
10	6354
10	1943
10	2164
10	1944
10	1931
10	2190
10	2111
10	2348
10	2124
10	2116
10	2386
10	2489
10	2415
10	2479
10	7709
10	9979
10	2726
10	2575
10	2585
10	2607
10	2793
10	2880
10	2721
10	3001
10	8421
10	11533
10	3051
10	3123
10	2951
10	3151
10	3378
10	3430
10	3382
10	3383
10	5754
10	13907
10	3640
10	3705
10	3798
10	3432
10	4279
10	4029
10	3935
10	3904
10	3686
11	310
11	252
11	260
11	241
11	235
11	472
11	529
11	469
11	475
11	1357
11	659
11	710
11	671
11	762
11	1802
11	931
11	881
11	1021
11	961
11	982
11	1183
11	1200
11	1206
11	1208
11	2140
11	1427
11	1422
11	1526
11	1528
11	1501
11	1580
11	1587
11	1686
11	1602
11	3198
11	1938
11	1820
11	1933
11	1903
11	4540
11	2154
11	2211
11	2111
11	2053
11	5539
11	2404
11	2335
11	2327
11	2310
11	2428
11	8760
11	2503
11	2734
11	2467
11	6731
11	2925
11	2804
11	2813
11	2875
11	8094
11	11345
11	2951
11	3058
11	2980
11	8869
11	15216
11	3285
11	3240
11	3239
11	3238
11	3783
11	3509
11	3586
11	3454
11	3594
11	16912
11	3690
11	3816
11	3666
11	3685
12	250
12	241
12	250
12	268
12	282
12	470
12	475
12	457
12	439
12	509
12	752
12	786
12	667
12	699
12	855
12	970
12	987
12	993
12	982
12	942
12	1224
12	1228
12	1217
12	1250
12	1260
12	3294
12	1458
12	1360
12	1360
12	2396
12	1677
12	1580
12	1629
12	1656
12	1598
12	1958
12	2075
12	1887
12	3858
12	1897
12	2133
12	2070
12	2062
12	2157
12	2061
12	2346
12	2302
12	2345
12	2466
12	2529
12	2797
12	2565
12	2418
12	2663
12	2448
12	2706
12	2832
12	2796
12	7870
12	2794
12	3061
12	3101
12	3098
12	7312
12	2918
12	10194
12	3150
12	3222
12	3256
12	7253
12	13147
12	3448
12	3493
12	3462
12	4848
12	3601
12	3690
12	3691
12	8982
12	3822
13	250
13	250
13	268
13	252
13	250
13	440
13	443
13	455
13	638
13	466
13	709
13	655
13	693
13	733
13	750
13	2017
13	873
13	941
13	924
13	949
13	1174
13	1224
13	1147
13	1117
13	1213
13	1337
13	1395
13	1404
13	1367
13	1345
13	1692
13	1539
13	1624
13	1639
13	1649
13	1897
13	1882
13	1786
13	2610
13	1816
13	2078
13	2038
13	2172
13	2913
13	2090
13	2245
13	2273
13	2281
13	2444
13	2560
13	8040
13	2557
13	2621
13	2496
13	2431
13	2823
13	2714
13	2777
13	2817
13	2730
13	3051
13	2947
13	2985
13	3050
13	2942
13	3225
13	3233
13	3194
13	3311
13	3215
13	3380
13	3498
13	3376
13	5054
13	3352
13	3617
13	3766
13	3791
13	3589
13	3620
14	236
14	248
14	247
14	250
14	233
14	441
14	454
14	470
14	464
14	456
14	722
14	721
14	671
14	713
14	727
14	893
14	920
14	992
14	1247
14	911
14	1177
14	1140
14	1239
14	1199
14	1144
14	1320
14	1411
14	1352
14	1407
14	1360
14	1646
14	1577
14	1655
14	1628
14	1593
14	1761
14	1884
14	1841
14	1886
14	1778
14	2166
14	2096
14	2074
14	2058
14	2087
14	2280
14	2279
14	2368
14	2327
14	2319
14	2501
14	2551
14	2463
14	2475
14	2463
14	2702
14	2819
14	3044
14	2693
14	2717
14	2949
14	2886
14	2953
14	2870
14	2861
14	3096
14	3189
14	3229
14	3150
14	3257
14	3434
14	3367
14	3485
14	6685
14	3413
14	3709
14	3578
14	3653
14	3582
14	3601
15	254
15	254
15	512
15	222
15	249
15	501
15	449
15	572
15	513
15	516
15	655
15	674
15	735
15	695
15	655
15	915
15	924
15	882
15	891
15	905
15	1129
15	1127
15	1186
15	1170
15	1159
15	1432
15	1346
15	1368
15	1310
15	1335
15	1598
15	1554
15	1546
15	1555
15	1686
15	1836
15	1838
15	1811
15	1813
15	1822
15	2135
15	2123
15	2090
15	2033
15	2004
15	2266
15	2194
15	2319
15	2203
15	2287
15	2446
15	2475
15	2503
15	2497
15	2411
15	2736
15	2684
15	2664
15	2757
15	2739
15	2866
15	2964
15	3049
15	2882
15	2990
15	3139
15	3162
15	3127
15	3160
15	3447
15	3449
15	3422
15	3355
15	3344
15	3340
15	3575
15	3671
15	3530
15	3559
15	3495
16	250
16	236
16	710
16	286
16	270
16	502
16	467
16	1787
16	553
16	452
16	632
16	698
16	706
16	688
16	719
16	877
16	893
16	911
16	935
16	946
16	1125
16	1166
16	3460
16	1132
16	1246
16	1344
16	1373
16	1374
16	1325
16	1310
16	1567
16	1557
16	5582
16	1579
16	1532
16	2071
16	1747
16	1806
16	1916
16	2047
16	2043
16	2027
16	2051
16	2017
16	1980
16	2233
16	2207
16	2277
16	2229
16	2206
16	2435
16	2458
16	9074
16	2403
16	2481
16	2667
16	2664
16	2732
16	2595
16	2668
16	2854
16	2862
16	3681
16	2862
16	2814
16	3221
16	3102
16	5055
16	3122
16	3108
16	3317
16	3282
16	3310
16	3344
16	3339
16	3495
16	3509
16	3824
16	3503
16	3515
